path,filename,ext,media_type,size_mb,filesystem_mtime,width,height,captured_at,lat,lon,sharpness,brightness,phash,quality_score,thumb_path,available_local,duration_s,error,date_source,year,country_code,country,city,admin1,location_source
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\46C3760B-D17D-45E5-A796-5E9C6821465F.jpg,46C3760B-D17D-45E5-A796-5E9C6821465F.jpg,.jpg,image,0.178,2026-09-05 00:48:54,750.0,1334.0,2026-09-05 00:48:54,,,232.8445491858409,121.60328635682158,bdbeb21be94ca090,48.38003611049531,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\46C3760B-D17D-45E5-A796-5E9C6821465F_57172988.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\4D2B5A34-0840-45DD-AEDA-4BFA38BBAB23.jpg,4D2B5A34-0840-45DD-AEDA-4BFA38BBAB23.jpg,.jpg,image,0.833,2026-09-05 00:47:56,1440.0,1920.0,2026-09-05 00:47:56,,,1183.3917694526026,114.49971875,a7dc8a6f5225256a,62.54762746853775,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\4D2B5A34-0840-45DD-AEDA-4BFA38BBAB23_77180927.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\4D3C94C0-0467-4740-AA4D-C96CDB376A66.jpg,4D3C94C0-0467-4740-AA4D-C96CDB376A66.jpg,.jpg,image,0.81,2026-09-05 00:52:52,1440.0,1920.0,2026-09-05 00:52:52,,,2342.1856863355792,119.92110260416666,d092c16172c3cf9f,67.02578487019831,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\4D3C94C0-0467-4740-AA4D-C96CDB376A66_16100849.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\4E12E6F0-E3FD-4B76-9547-05365ADF2A18.jpg,4E12E6F0-E3FD-4B76-9547-05365ADF2A18.jpg,.jpg,image,0.673,2026-09-05 00:50:30,1320.0,2346.0,2026-02-27 13:31:43,,,115.241097085733,136.9694159722222,b584c1a3eea496ba,50.89553374699942,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\4E12E6F0-E3FD-4B76-9547-05365ADF2A18_81011372.jpg,True,,,original_or_video,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\51A43ABE-C37D-454A-BB0C-4C1397CDDF38.jpg,51A43ABE-C37D-454A-BB0C-4C1397CDDF38.jpg,.jpg,image,0.547,2026-09-05 00:47:58,1320.0,2346.0,2026-03-03 20:08:40,,,57.11888043691357,148.36624305555554,ad6492f02593fe0b,45.65033747308429,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\51A43ABE-C37D-454A-BB0C-4C1397CDDF38_50510374.jpg,True,,,original_or_video,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\5259BCFA-32B8-4DEA-98FF-DC7A0D2BA9FA.jpg,5259BCFA-32B8-4DEA-98FF-DC7A0D2BA9FA.jpg,.jpg,image,0.458,2026-09-05 00:47:36,1320.0,2346.0,2025-09-30 15:51:12,,,20.354929845659235,149.87896527777778,f08e0ff12c567ac1,39.83987473922299,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\5259BCFA-32B8-4DEA-98FF-DC7A0D2BA9FA_67328743.jpg,True,,,original_or_video,2025,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\5316C8D2-3529-4251-9901-6DFCC7F94658.jpg,5316C8D2-3529-4251-9901-6DFCC7F94658.jpg,.jpg,image,1.063,2026-09-05 00:47:26,1320.0,2346.0,2025-07-07 14:39:30,,,668.6181936978003,105.86072152777778,ddb2220bf3740f83,59.42586558124311,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\5316C8D2-3529-4251-9901-6DFCC7F94658_88696659.jpg,True,,,original_or_video,2025,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\53785616-87DC-4A53-A36C-B04372B35BD7.jpg,53785616-87DC-4A53-A36C-B04372B35BD7.jpg,.jpg,image,0.635,2026-09-05 00:46:06,1284.0,2282.0,2024-07-20 17:28:55,-33.43711944444444,-70.6447,386.2433448091649,148.35130902777777,a15b493fc4ec9c13,55.76482662235106,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\53785616-87DC-4A53-A36C-B04372B35BD7_84304361.jpg,True,,,original_or_video,2024,CL,Chile,Santiago,Santiago Metropolitan,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\540C240D-4331-49F5-AB98-58A1674AE0FD.jpg,540C240D-4331-49F5-AB98-58A1674AE0FD.jpg,.jpg,image,0.576,2026-09-05 00:44:50,1320.0,2346.0,2025-09-30 14:20:08,,,76.86191106998267,136.06506180555556,b8f7290749b93e44,48.74824339723021,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\540C240D-4331-49F5-AB98-58A1674AE0FD_64591370.jpg,True,,,original_or_video,2025,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\545A5353-819B-4B1E-AAC0-806F37ECC99C.jpg,545A5353-819B-4B1E-AAC0-806F37ECC99C.jpg,.jpg,image,0.643,2026-09-05 00:41:28,1320.0,2346.0,2026-09-05 00:41:28,,,288.17944205073303,103.97119375,ef7b2892a65a3161,54.47960389119688,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\545A5353-819B-4B1E-AAC0-806F37ECC99C_89874106.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\58803B11-FE24-41E6-B94B-E52240ABC52E.jpg,58803B11-FE24-41E6-B94B-E52240ABC52E.jpg,.jpg,image,0.702,2026-09-05 00:50:32,1320.0,2346.0,2026-03-01 14:27:20,,,89.7091251731405,118.93723819444445,fda745f4a1a29a42,49.725681325604256,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\58803B11-FE24-41E6-B94B-E52240ABC52E_02281137.jpg,True,,,original_or_video,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\59356F18-54A5-47CD-B7C1-EC1FEAEAFF5C.jpg,59356F18-54A5-47CD-B7C1-EC1FEAEAFF5C.jpg,.jpg,image,0.597,2026-09-05 00:41:30,1320.0,2346.0,2026-02-14 19:37:13,,,68.57096200805363,147.52436458333332,f0ac105bf199de68,46.76146583190955,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\59356F18-54A5-47CD-B7C1-EC1FEAEAFF5C_91400341.jpg,True,,,original_or_video,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\59F1664D-682F-4038-93F6-FE1451AD73E5.mov,59F1664D-682F-4038-93F6-FE1451AD73E5.mov,.mov,video,20.497,2026-09-05 00:41:40,,,2026-09-05 00:41:40,,,,,,35.0,,False,,ffprobe/ffmpeg no disponible o video no descargado: [WinError 2] El sistema no puede encontrar el archivo especificado,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\5C606AD8-B82F-462B-B0D2-C1F97D78E300.jpg,5C606AD8-B82F-462B-B0D2-C1F97D78E300.jpg,.jpg,image,22.234,2026-09-05 00:44:50,3024.0,4032.0,2026-01-30 09:34:17,29.98033055555556,31.13319166666667,193.6681927083324,134.45788541666667,b8d5633c0c24f2eb,83.77019039202023,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\5C606AD8-B82F-462B-B0D2-C1F97D78E300_14932765.jpg,True,,,original_or_video,2026,EG,Egipto,Al Jizah,Al Jizah,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\5C8B2267-728E-4E5F-8D76-E1881691A312.jpg,5C8B2267-728E-4E5F-8D76-E1881691A312.jpg,.jpg,image,2.812,2026-09-05 00:47:56,3072.0,4096.0,2026-02-03 19:44:05,,,716.3010714866493,131.04890885416663,e69c895e68692557,91.50894548891144,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\5C8B2267-728E-4E5F-8D76-E1881691A312_98483603.jpg,True,,,original_or_video,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\5D5D296C-858C-4DDC-ACBE-DED19E8AAB5D.jpg,5D5D296C-858C-4DDC-ACBE-DED19E8AAB5D.jpg,.jpg,image,0.521,2026-09-05 00:48:42,1320.0,2346.0,2026-04-24 22:24:42,,,28.89707471998263,126.42181597222222,8f6b7c243dc3818d,44.36651414879101,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\5D5D296C-858C-4DDC-ACBE-DED19E8AAB5D_93323543.jpg,True,,,original_or_video,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\5F6D8D94-FFEE-455C-869F-FAFDEDB7123F.jpg,5F6D8D94-FFEE-455C-869F-FAFDEDB7123F.jpg,.jpg,image,0.419,2026-09-05 00:48:52,1284.0,2282.0,2024-03-31 13:42:46,,,36.81682907222173,109.57006458333332,dce1335af3a18f80,43.14254868180749,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\5F6D8D94-FFEE-455C-869F-FAFDEDB7123F_56654937.jpg,True,,,original_or_video,2024,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\600F14E5-BE51-463E-A057-DDF27D9980C4.jpg,600F14E5-BE51-463E-A057-DDF27D9980C4.jpg,.jpg,image,0.527,2026-09-05 00:41:46,1320.0,2346.0,2026-02-27 09:19:25,,,418.6541733720986,39.062296527777775,ea1620f31591d72f,48.90785630664951,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\600F14E5-BE51-463E-A057-DDF27D9980C4_92364089.jpg,True,,,original_or_video,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\603FF072-F7AE-4332-9308-28350456DBEC.jpg,603FF072-F7AE-4332-9308-28350456DBEC.jpg,.jpg,image,0.923,2026-09-05 00:50:36,1620.0,2025.0,2024-08-25 17:50:32,36.41716111111111,25.43158611111112,964.8275249599612,144.61518994140624,e837586699ae9169,62.51500791378408,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\603FF072-F7AE-4332-9308-28350456DBEC_74983128.jpg,True,,,original_or_video,2024,GR,Grecia,Fira,South Aegean,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\6094C70A-E23D-472F-A06E-3E5A0FEB8327.jpg,6094C70A-E23D-472F-A06E-3E5A0FEB8327.jpg,.jpg,image,0.183,2026-09-05 00:48:54,750.0,1334.0,2026-09-05 00:48:54,,,276.0722755334886,121.77499650174911,bcf0b6923d4ba198,49.35443957251189,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\6094C70A-E23D-472F-A06E-3E5A0FEB8327_45842524.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\60B34D8B-4905-4750-BF28-4E351EE80A50.jpg,60B34D8B-4905-4750-BF28-4E351EE80A50.jpg,.jpg,image,2.138,2026-09-05 00:48:10,3840.0,2158.0,2019-09-02 06:48:23,38.63276944444444,34.836955555555555,713.2597587054914,118.03195564516128,819862725df12b6f,78.52644487218646,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\60B34D8B-4905-4750-BF28-4E351EE80A50_68740006.jpg,True,,,original_or_video,2019,TR,Turquía,Goereme,Nevsehir,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\611FE141-083B-40E9-9673-B7F0D08C3554.jpg,611FE141-083B-40E9-9673-B7F0D08C3554.jpg,.jpg,image,0.652,2026-09-05 00:41:30,1440.0,1920.0,2026-09-05 00:41:30,,,290.2020424879533,67.598203125,ca75658eb1851c7a,49.11638722231454,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\611FE141-083B-40E9-9673-B7F0D08C3554_58864813.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\624098AE-87A8-467B-ABC9-27A166292629.jpg,624098AE-87A8-467B-ABC9-27A166292629.jpg,.jpg,image,3.852,2026-09-05 00:48:10,2854.0,2854.0,2023-08-13 16:56:25,43.25863611111111,16.632519444444444,3411.1469160325587,93.361263671875,8bc63eec68b820f3,83.1779742394603,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\624098AE-87A8-467B-ABC9-27A166292629_06629060.jpg,True,,,original_or_video,2023,HR,Croacia,Bol,Splitsko-Dalmatinska,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\6454D1C8-81DA-4CEF-9933-4E0026FFFBB5.jpg,6454D1C8-81DA-4CEF-9933-4E0026FFFBB5.jpg,.jpg,image,0.76,2026-09-05 00:41:32,1440.0,1920.0,2026-09-05 00:41:32,,,1361.274274550755,101.79618697916666,b01696969f858dad,61.83429518096712,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\6454D1C8-81DA-4CEF-9933-4E0026FFFBB5_69935931.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\6504088E-2B7E-4964-801D-BFD385790624.jpg,6504088E-2B7E-4964-801D-BFD385790624.jpg,.jpg,image,0.832,2026-09-05 00:50:04,1320.0,2346.0,2025-07-06 11:11:24,-29.981413888888888,-70.94017777777778,655.0270935619092,187.7046513888889,80991ecd25d7336b,54.63744603682316,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\6504088E-2B7E-4964-801D-BFD385790624_19889319.jpg,True,,,original_or_video,2025,CL,Chile,Vicuna,Coquimbo,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\6592CD05-23F9-4A4F-A510-FE56B05EE625.jpg,6592CD05-23F9-4A4F-A510-FE56B05EE625.jpg,.jpg,image,3.219,2026-09-05 00:50:42,3024.0,3780.0,2019-09-04 11:48:26,41.01631111111111,28.970341666666663,1617.0845224069171,127.27547900390626,818529b55f5ae569,94.63297874455296,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\6592CD05-23F9-4A4F-A510-FE56B05EE625_28859964.jpg,True,,,original_or_video,2019,TR,Turquía,Eminoenue,Istanbul,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\6749196E-044C-4E50-9943-EFE2C2625CA5.jpg,6749196E-044C-4E50-9943-EFE2C2625CA5.jpg,.jpg,image,0.996,2026-09-05 00:41:56,1620.0,2023.0,2024-08-25 12:32:07,35.45026111111111,25.151844444444443,336.6273540941775,89.69162275565964,f7e144670e1c598e,54.26612691404301,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\6749196E-044C-4E50-9943-EFE2C2625CA5_92038141.jpg,True,,,original_or_video,2024,GR,Grecia,Nea Alikarnassos,Crete,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\68773F0D-1FC0-4564-8301-8AD1EBC0C78B.jpg,68773F0D-1FC0-4564-8301-8AD1EBC0C78B.jpg,.jpg,image,0.555,2026-09-05 00:50:32,1320.0,2346.0,2026-03-03 20:11:08,,,51.26369437407213,146.52919791666667,ed059ba59092c99f,45.270000288424505,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\68773F0D-1FC0-4564-8301-8AD1EBC0C78B_83676698.jpg,True,,,original_or_video,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\68ED7950-222A-4E81-B83B-FB4F89787DFE.jpg,68ED7950-222A-4E81-B83B-FB4F89787DFE.jpg,.jpg,image,1.179,2026-09-05 00:50:00,1320.0,2346.0,2025-07-07 14:44:36,,,754.9713063888581,98.85550972222222,dca5250ff6740f03,59.2807668478146,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\68ED7950-222A-4E81-B83B-FB4F89787DFE_68545816.jpg,True,,,original_or_video,2025,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\6A300105-7A5A-45BF-BAB4-1227DCCD91F0.jpg,6A300105-7A5A-45BF-BAB4-1227DCCD91F0.jpg,.jpg,image,0.594,2026-09-05 00:48:54,1284.0,2282.0,2024-04-01 20:44:28,,,47.63887528892314,92.99633888888889,c119c8377f6331e4,42.60065957128628,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\6A300105-7A5A-45BF-BAB4-1227DCCD91F0_57486273.jpg,True,,,original_or_video,2024,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\6BF160F7-D8BB-4F17-BB8B-595BCA19B143.jpg,6BF160F7-D8BB-4F17-BB8B-595BCA19B143.jpg,.jpg,image,1.946,2026-09-05 00:42:00,3024.0,3780.0,2019-09-02 06:26:05,38.64529722222222,34.85975555555556,235.83405057140752,130.95820361328126,a2a51d1e0488f7ef,83.38879387737441,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\6BF160F7-D8BB-4F17-BB8B-595BCA19B143_35954419.jpg,True,,,original_or_video,2019,TR,Turquía,Goereme,Nevsehir,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\6D692C3D-8DAF-41D5-93D8-31D4CC9601F3.jpg,6D692C3D-8DAF-41D5-93D8-31D4CC9601F3.jpg,.jpg,image,0.143,2026-09-05 00:48:54,750.0,1334.0,2026-09-05 00:48:54,,,144.662504781803,100.8924487756122,9aa3b7f633303158,43.27120034059078,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\6D692C3D-8DAF-41D5-93D8-31D4CC9601F3_36981811.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\6FAE5CDA-DFA5-4452-AF1D-D9FF3D1F9C15.jpg,6FAE5CDA-DFA5-4452-AF1D-D9FF3D1F9C15.jpg,.jpg,image,1.004,2026-09-05 00:44:58,1620.0,2024.0,2024-08-25 12:32:07,35.45026111111111,25.151844444444443,334.5787937003911,87.02424082747854,f7a144670e1c5d8e,53.92224804757771,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\6FAE5CDA-DFA5-4452-AF1D-D9FF3D1F9C15_55175229.jpg,True,,,original_or_video,2024,GR,Grecia,Nea Alikarnassos,Crete,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\71ACA1A4-434E-4A85-9398-F0337D6E3298.jpg,71ACA1A4-434E-4A85-9398-F0337D6E3298.jpg,.jpg,image,4.047,2026-09-05 00:44:58,3024.0,3780.0,2024-03-14 16:22:57,-2.796594444444444,-40.51699444444444,802.2591920925977,114.534798828125,d46808be9f6b6c16,89.25394275380948,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\71ACA1A4-434E-4A85-9398-F0337D6E3298_95031632.jpg,True,,,original_or_video,2024,BR,Brasil,Camocim,Ceara,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\7232BAD5-5B1D-4A40-91E2-BA6F8E415CA4.jpg,7232BAD5-5B1D-4A40-91E2-BA6F8E415CA4.jpg,.jpg,image,0.639,2026-09-05 00:40:28,1284.0,2282.0,2024-03-31 13:41:35,,,118.033324995918,88.5806923611111,f882300ff0b3b1cf,47.11339116372281,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\7232BAD5-5B1D-4A40-91E2-BA6F8E415CA4_58312008.jpg,True,,,original_or_video,2024,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\7293953C-C37F-44B1-BF60-16CE267F4587.jpg,7293953C-C37F-44B1-BF60-16CE267F4587.jpg,.jpg,image,0.891,2026-09-05 00:44:50,1440.0,1920.0,2026-09-05 00:44:50,,,1843.61441068489,107.4857421875,d3292c5633a45f33,64.21131008022806,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\7293953C-C37F-44B1-BF60-16CE267F4587_78473937.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\73F9BE30-9118-421B-B5E7-66B4951ABC34.jpg,73F9BE30-9118-421B-B5E7-66B4951ABC34.jpg,.jpg,image,0.447,2026-09-05 00:47:36,1440.0,1920.0,2026-09-05 00:47:36,,,483.5091563847525,75.2130171875,c8743303c8fc972f,52.87956908187799,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\73F9BE30-9118-421B-B5E7-66B4951ABC34_25222369.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\7505e7bfa5b14e40b66cf948204fb698.mov,7505e7bfa5b14e40b66cf948204fb698.mov,.mov,video,5.331,2026-09-05 00:49:04,,,2026-09-05 00:49:04,,,,,,35.0,,False,,ffprobe/ffmpeg no disponible o video no descargado: [WinError 2] El sistema no puede encontrar el archivo especificado,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\762d6ad470424b4ca7e20105cc2ba0e9.mov,762d6ad470424b4ca7e20105cc2ba0e9.mov,.mov,video,20.399,2026-09-05 00:47:26,,,2026-09-05 00:47:26,,,,,,35.0,,False,,ffprobe/ffmpeg no disponible o video no descargado: [WinError 2] El sistema no puede encontrar el archivo especificado,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\783AA1CD-B880-4738-B9C1-F59603E5208E.jpg,783AA1CD-B880-4738-B9C1-F59603E5208E.jpg,.jpg,image,1.561,2026-09-05 00:50:02,1320.0,2346.0,2025-10-26 11:46:41,,,1444.597160780787,131.3387673611111,b2f342a5dc8cc3c9,65.73900964776487,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\783AA1CD-B880-4738-B9C1-F59603E5208E_07135908.jpg,True,,,original_or_video,2025,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\7BACE879-B968-4151-A425-ACFEA5DA959A.jpg,7BACE879-B968-4151-A425-ACFEA5DA959A.jpg,.jpg,image,15.688,2026-09-05 00:48:08,3024.0,4032.0,2026-01-30 10:06:28,29.97498055555556,31.137958333333334,339.2290072718915,114.5906234375,91cf731c8fe97012,86.32593214978382,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\7BACE879-B968-4151-A425-ACFEA5DA959A_54921587.jpg,True,,,original_or_video,2026,EG,Egipto,Al Jizah,Al Jizah,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\7D00922F-9B36-4E26-9322-C0EE4594EC69.jpg,7D00922F-9B36-4E26-9322-C0EE4594EC69.jpg,.jpg,image,0.524,2026-09-05 00:47:56,1440.0,1920.0,2026-09-05 00:47:56,,,258.2569306806292,133.29508802083333,defc004179e1a7e2,54.73522080620022,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\7D00922F-9B36-4E26-9322-C0EE4594EC69_88362679.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\80EEAA7A-DD33-4F8B-8965-7F562A7FF15D.jpg,80EEAA7A-DD33-4F8B-8965-7F562A7FF15D.jpg,.jpg,image,0.431,2026-09-05 00:50:12,1440.0,1920.0,2026-09-05 00:50:12,,,205.74441962999572,125.27203645833332,d1bcc9267e44c798,54.00150362022191,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\80EEAA7A-DD33-4F8B-8965-7F562A7FF15D_89762132.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\81213F65-6758-4B7D-BC01-2205982C0460.jpg,81213F65-6758-4B7D-BC01-2205982C0460.jpg,.jpg,image,1.078,2026-09-05 00:41:30,1440.0,1920.0,2026-09-05 00:41:30,,,906.899164364614,100.52238802083332,c44b5bbd6817251d,59.40134791943268,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\81213F65-6758-4B7D-BC01-2205982C0460_19494289.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\81D6A202-3346-492F-8561-D667460E9865.jpg,81D6A202-3346-492F-8561-D667460E9865.jpg,.jpg,image,0.711,2026-09-05 00:50:30,1320.0,2346.0,2026-02-27 12:44:46,,,112.37398021202932,117.96598958333334,da56242b6dc1bc96,50.865532909515245,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\81D6A202-3346-492F-8561-D667460E9865_86926641.jpg,True,,,original_or_video,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\826D7A9A-B3BF-4D74-89C3-D839DEBF52EF.jpg,826D7A9A-B3BF-4D74-89C3-D839DEBF52EF.jpg,.jpg,image,1.034,2026-09-05 00:52:22,1320.0,2346.0,2025-08-20 11:00:26,,,512.4740822220657,128.1387423611111,adb653725b147c09,60.294650369321566,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\826D7A9A-B3BF-4D74-89C3-D839DEBF52EF_95744353.jpg,True,,,original_or_video,2025,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\829A6AE5-69B2-4CFC-B596-0E9E0A3DED55.jpg,829A6AE5-69B2-4CFC-B596-0E9E0A3DED55.jpg,.jpg,image,0.398,2026-09-05 00:50:30,1320.0,2346.0,2026-09-05 00:50:30,,,249.5666310965103,150.56404444444445,e65b90a995e6b5a0,53.61019758061199,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\829A6AE5-69B2-4CFC-B596-0E9E0A3DED55_30718569.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\83655546b243465d9d317acfc7a64f39.mov,83655546b243465d9d317acfc7a64f39.mov,.mov,video,8.088,2026-09-05 00:52:18,,,2026-09-05 00:52:18,,,,,,35.0,,False,,ffprobe/ffmpeg no disponible o video no descargado: [WinError 2] El sistema no puede encontrar el archivo especificado,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\839EE45B-58F6-48F9-AC5E-46844E132173.jpg,839EE45B-58F6-48F9-AC5E-46844E132173.jpg,.jpg,image,0.864,2026-09-05 00:47:58,1440.0,1920.0,2026-09-05 00:47:58,,,1364.0359877966898,105.926725,ccc6c8c7e906f856,62.3335459165733,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\839EE45B-58F6-48F9-AC5E-46844E132173_76679532.jpg,True,,,filesystem_fallback,2026,,,,,none
